Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 21,0,19,AI,Wednesday,Sarah Clark,2662,Sophia Lopez
Room 21,0,20,AI,Wednesday,William Rodriguez,2669,Sophia Lopez
Room 21,0,20,AI,Wednesday,Sophia Lopez,2670,Sophia Lopez
Room 21,0,21,AI,Wednesday,Alexander Scott,2677,Sophia Lopez
Room 21,0,21,AI,Wednesday,Charlotte Evans,2678,Sophia Lopez
Room 22,0,19,AI,Wednesday,James Wilson,2688,Sarah Clark
Room 22,0,19,AI,Wednesday,Sarah Clark,2689,Sarah Clark
Room 22,0,20,AI,Wednesday,William Rodriguez,2696,Sarah Clark
Room 22,0,20,AI,Wednesday,Sophia Lopez,2697,Sarah Clark
Room 22,0,21,AI,Wednesday,Alexander Scott,2704,Sarah Clark
Room 22,0,21,AI,Wednesday,Charlotte Evans,2705,Sarah Clark
Room 22,0,22,AI,Wednesday,Matthew Nelson,2712,Sarah Clark
Room 22,0,22,AI,Wednesday,Grace Robinson,2713,Sarah Clark
Room 22,0,19,AI,Wednesday,James Wilson,2720,Sarah Clark
Room 22,0,19,AI,Wednesday,Sarah Clark,2721,Sarah Clark
Room 22,0,20,AI,Wednesday,William Rodriguez,2728,Sarah Clark
Room 22,0,20,AI,Wednesday,Sophia Lopez,2729,Sarah Clark
Room 22,0,21,AI,Wednesday,Alexander Scott,2736,Sarah Clark
Room 22,0,21,AI,Wednesday,Charlotte Evans,2737,Sarah Clark
Room 22,0,22,AI,Wednesday,Matthew Nelson,2744,Sarah Clark
Room 22,0,22,AI,Wednesday,Grace Robinson,2745,Sarah Clark
Room 22,0,19,AI,Wednesday,James Wilson,2752,Sarah Clark
Room 22,0,19,AI,Wednesday,Sarah Clark,2753,Sarah Clark
Room 22,0,20,AI,Wednesday,William Rodriguez,2760,Sarah Clark
Room 22,0,20,AI,Wednesday,Sophia Lopez,2761,Sarah Clark
Room 22,0,21,AI,Wednesday,Alexander Scott,2768,Sarah Clark
Room 22,0,21,AI,Wednesday,Charlotte Evans,2769,Sarah Clark
Room 22,0,22,AI,Wednesday,Matthew Nelson,2776,Sarah Clark
Room 22,0,22,AI,Wednesday,Grace Robinson,2777,Sarah Clark
Room 22,0,19,AI,Wednesday,James Wilson,2784,Sarah Clark
Room 22,0,19,AI,Wednesday,Sarah Clark,2785,Sarah Clark
Room 22,0,20,AI,Wednesday,William Rodriguez,2792,Sarah Clark
Room 22,0,20,AI,Wednesday,Sophia Lopez,2793,Sarah Clark
Room 22,0,21,AI,Wednesday,Alexander Scott,2800,Sarah Clark
Room 22,0,21,AI,Wednesday,Charlotte Evans,2801,Sarah Clark
Room 1,1,19,BBA,Thursday,David Martinez,107,Emily Moore
Room 1,1,19,BBA,Thursday,Jessica Thompson,108,Emily Moore
Room 1,1,20,BBA,Thursday,Matthew Perez,115,Emily Moore
Room 1,1,20,BBA,Thursday,Isabella Green,116,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,123,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,124,Emily Moore
Room 1,1,22,BBA,Thursday,John Turner,131,Emily Moore
Room 1,1,22,BBA,Thursday,Olivia Ward,132,Emily Moore
Room 1,1,19,BBA,Thursday,David Martinez,139,Emily Moore
Room 1,1,19,BBA,Thursday,Jessica Thompson,140,Emily Moore
Room 1,1,20,BBA,Thursday,Matthew Perez,147,Emily Moore
Room 1,1,20,BBA,Thursday,Isabella Green,148,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,155,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,156,Emily Moore
Room 1,1,22,BBA,Thursday,John Turner,163,Emily Moore
Room 1,1,22,BBA,Thursday,Olivia Ward,164,Emily Moore
Room 1,1,19,BBA,Thursday,David Martinez,171,Emily Moore
Room 1,1,19,BBA,Thursday,Jessica Thompson,172,Emily Moore
Room 1,1,20,BBA,Thursday,Matthew Perez,179,Emily Moore
Room 1,1,20,BBA,Thursday,Isabella Green,180,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,187,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,188,Emily Moore
Room 1,1,22,BBA,Thursday,John Turner,195,Emily Moore
Room 1,1,22,BBA,Thursday,Olivia Ward,196,Emily Moore
Room 1,1,19,BBA,Thursday,David Martinez,203,Emily Moore
Room 1,1,19,BBA,Thursday,Jessica Thompson,204,Emily Moore
Room 1,1,20,BBA,Thursday,Matthew Perez,211,Emily Moore
Room 1,1,20,BBA,Thursday,Isabella Green,212,Emily Moore
Room 1,1,21,BBA,Thursday,Daniel Turner,219,Emily Moore
Room 1,1,21,BBA,Thursday,Emily Moore,220,Emily Moore
Room 2,1,19,BBA,Thursday,David Martinez,230,Matthew Perez
Room 2,1,19,BBA,Thursday,Jessica Thompson,231,Matthew Perez
Room 2,1,20,BBA,Thursday,Matthew Perez,238,Matthew Perez
Room 2,1,20,BBA,Thursday,Isabella Green,239,Matthew Perez
Room 2,1,21,BBA,Thursday,Daniel Turner,246,Matthew Perez
Room 2,1,21,BBA,Thursday,Emily Moore,247,Matthew Perez
Room 2,1,22,BBA,Thursday,John Turner,254,Matthew Perez
Room 2,1,22,BBA,Thursday,Olivia Ward,255,Matthew Perez
Room 2,1,19,BBA,Thursday,David Martinez,262,Matthew Perez
Room 2,1,19,BBA,Thursday,Jessica Thompson,263,Matthew Perez
Room 2,1,20,BBA,Thursday,Matthew Perez,270,Matthew Perez
Room 2,1,20,BBA,Thursday,Isabella Green,271,Matthew Perez
Room 2,1,21,BBA,Thursday,Daniel Turner,278,Matthew Perez
Room 2,1,21,BBA,Thursday,Emily Moore,279,Matthew Perez
Room 2,1,22,BBA,Thursday,John Turner,286,Matthew Perez
Room 2,1,22,BBA,Thursday,Olivia Ward,287,Matthew Perez
Room 2,1,19,BBA,Thursday,David Martinez,294,Matthew Perez
Room 2,1,19,BBA,Thursday,Jessica Thompson,295,Matthew Perez
Room 2,1,20,BBA,Thursday,Matthew Perez,302,Matthew Perez
Room 2,1,20,BBA,Thursday,Isabella Green,303,Matthew Perez
Room 2,1,21,BBA,Thursday,Daniel Turner,310,Matthew Perez
Room 2,1,21,BBA,Thursday,Emily Moore,311,Matthew Perez
Room 2,1,22,BBA,Thursday,John Turner,318,Matthew Perez
Room 2,1,22,BBA,Thursday,Olivia Ward,319,Matthew Perez
Room 2,1,19,BBA,Thursday,David Martinez,326,Matthew Perez
Room 2,1,19,BBA,Thursday,Jessica Thompson,327,Matthew Perez
Room 2,1,20,BBA,Thursday,Matthew Perez,334,Matthew Perez
Room 2,1,20,BBA,Thursday,Isabella Green,335,Matthew Perez
Room 2,1,21,BBA,Thursday,Daniel Turner,342,Matthew Perez
Room 2,1,21,BBA,Thursday,Emily Moore,343,Matthew Perez
Room 3,1,19,BBA,Thursday,David Martinez,353,Emily Moore
Room 3,1,19,BBA,Thursday,Jessica Thompson,354,Emily Moore
Room 3,1,20,BBA,Thursday,Matthew Perez,361,Emily Moore
Room 3,1,20,BBA,Thursday,Isabella Green,362,Emily Moore
Room 3,1,21,BBA,Thursday,Daniel Turner,369,Emily Moore
Room 3,1,21,BBA,Thursday,Emily Moore,370,Emily Moore
Room 3,1,22,BBA,Thursday,John Turner,377,Emily Moore
Room 3,1,22,BBA,Thursday,Olivia Ward,378,Emily Moore
Room 3,1,19,BBA,Thursday,David Martinez,385,Emily Moore
Room 3,1,19,BBA,Thursday,Jessica Thompson,386,Emily Moore
Room 3,1,20,BBA,Thursday,Matthew Perez,393,Emily Moore
Room 3,1,20,BBA,Thursday,Isabella Green,394,Emily Moore
Room 3,1,21,BBA,Thursday,Daniel Turner,401,Emily Moore
Room 3,1,21,BBA,Thursday,Emily Moore,402,Emily Moore
Room 3,1,22,BBA,Thursday,John Turner,409,Emily Moore
Room 3,1,22,BBA,Thursday,Olivia Ward,410,Emily Moore
Room 3,1,19,BBA,Thursday,David Martinez,417,Emily Moore
Room 3,1,19,BBA,Thursday,Jessica Thompson,418,Emily Moore
Room 3,1,20,BBA,Thursday,Matthew Perez,425,Emily Moore
Room 3,1,20,BBA,Thursday,Isabella Green,426,Emily Moore
Room 3,1,21,BBA,Thursday,Daniel Turner,433,Emily Moore
Room 3,1,21,BBA,Thursday,Emily Moore,434,Emily Moore
Room 3,1,22,BBA,Thursday,John Turner,441,Emily Moore
Room 3,1,22,BBA,Thursday,Olivia Ward,442,Emily Moore
Room 3,1,19,BBA,Thursday,David Martinez,449,Emily Moore
Room 3,1,19,BBA,Thursday,Jessica Thompson,450,Emily Moore
Room 3,1,20,BBA,Thursday,Matthew Perez,457,Emily Moore
Room 3,1,20,BBA,Thursday,Isabella Green,458,Emily Moore
Room 3,1,21,BBA,Thursday,Daniel Turner,465,Emily Moore
Room 3,1,21,BBA,Thursday,Emily Moore,466,Emily Moore
Room 4,1,19,BBA,Thursday,David Martinez,476,David Martinez
Room 4,1,19,BBA,Thursday,Jessica Thompson,477,David Martinez
Room 4,1,20,BBA,Thursday,Matthew Perez,484,David Martinez
Room 4,1,20,BBA,Thursday,Isabella Green,485,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,492,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,493,David Martinez
Room 4,1,22,BBA,Thursday,John Turner,500,David Martinez
Room 4,1,22,BBA,Thursday,Olivia Ward,501,David Martinez
Room 4,1,19,BBA,Thursday,David Martinez,508,David Martinez
Room 4,1,19,BBA,Thursday,Jessica Thompson,509,David Martinez
Room 4,1,20,BBA,Thursday,Matthew Perez,516,David Martinez
Room 4,1,20,BBA,Thursday,Isabella Green,517,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,524,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,525,David Martinez
Room 4,1,22,BBA,Thursday,John Turner,532,David Martinez
Room 4,1,22,BBA,Thursday,Olivia Ward,533,David Martinez
Room 4,1,19,BBA,Thursday,David Martinez,540,David Martinez
Room 4,1,19,BBA,Thursday,Jessica Thompson,541,David Martinez
Room 4,1,20,BBA,Thursday,Matthew Perez,548,David Martinez
Room 4,1,20,BBA,Thursday,Isabella Green,549,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,556,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,557,David Martinez
Room 4,1,22,BBA,Thursday,John Turner,564,David Martinez
Room 4,1,22,BBA,Thursday,Olivia Ward,565,David Martinez
Room 4,1,19,BBA,Thursday,David Martinez,572,David Martinez
Room 4,1,19,BBA,Thursday,Jessica Thompson,573,David Martinez
Room 4,1,20,BBA,Thursday,Matthew Perez,580,David Martinez
Room 4,1,20,BBA,Thursday,Isabella Green,581,David Martinez
Room 4,1,21,BBA,Thursday,Daniel Turner,588,David Martinez
Room 4,1,21,BBA,Thursday,Emily Moore,589,David Martinez
Room 5,1,19,BBA,Thursday,David Martinez,599,Matthew Perez
Room 5,1,19,BBA,Thursday,Jessica Thompson,600,Matthew Perez
Room 5,1,20,BBA,Thursday,Matthew Perez,607,Matthew Perez
Room 5,1,20,BBA,Thursday,Isabella Green,608,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,615,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,616,Matthew Perez
Room 5,1,22,BBA,Thursday,John Turner,623,Matthew Perez
Room 5,1,22,BBA,Thursday,Olivia Ward,624,Matthew Perez
Room 5,1,19,BBA,Thursday,David Martinez,631,Matthew Perez
Room 5,1,19,BBA,Thursday,Jessica Thompson,632,Matthew Perez
Room 5,1,20,BBA,Thursday,Matthew Perez,639,Matthew Perez
Room 5,1,20,BBA,Thursday,Isabella Green,640,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,647,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,648,Matthew Perez
Room 5,1,22,BBA,Thursday,John Turner,655,Matthew Perez
Room 5,1,22,BBA,Thursday,Olivia Ward,656,Matthew Perez
Room 5,1,19,BBA,Thursday,David Martinez,663,Matthew Perez
Room 5,1,19,BBA,Thursday,Jessica Thompson,664,Matthew Perez
Room 5,1,20,BBA,Thursday,Matthew Perez,671,Matthew Perez
Room 5,1,20,BBA,Thursday,Isabella Green,672,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,679,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,680,Matthew Perez
Room 5,1,22,BBA,Thursday,John Turner,687,Matthew Perez
Room 5,1,22,BBA,Thursday,Olivia Ward,688,Matthew Perez
Room 5,1,19,BBA,Thursday,David Martinez,695,Matthew Perez
Room 5,1,19,BBA,Thursday,Jessica Thompson,696,Matthew Perez
Room 5,1,20,BBA,Thursday,Matthew Perez,703,Matthew Perez
Room 5,1,20,BBA,Thursday,Isabella Green,704,Matthew Perez
Room 5,1,21,BBA,Thursday,Daniel Turner,711,Matthew Perez
Room 5,1,21,BBA,Thursday,Emily Moore,712,Matthew Perez
Room 6,1,19,BBA,Thursday,David Martinez,722,Isabella Green
Room 6,1,19,BBA,Thursday,Jessica Thompson,723,Isabella Green
Room 6,1,20,BBA,Thursday,Matthew Perez,730,Isabella Green
Room 6,1,20,BBA,Thursday,Isabella Green,731,Isabella Green
Room 6,1,21,BBA,Thursday,Daniel Turner,738,Isabella Green
Room 6,1,21,BBA,Thursday,Emily Moore,739,Isabella Green
Room 6,1,22,BBA,Thursday,John Turner,746,Isabella Green
Room 6,1,22,BBA,Thursday,Olivia Ward,747,Isabella Green
Room 6,1,19,BBA,Thursday,David Martinez,754,Isabella Green
Room 6,1,19,BBA,Thursday,Jessica Thompson,755,Isabella Green
Room 6,1,20,BBA,Thursday,Matthew Perez,762,Isabella Green
Room 6,1,20,BBA,Thursday,Isabella Green,763,Isabella Green
Room 6,1,21,BBA,Thursday,Daniel Turner,770,Isabella Green
Room 6,1,21,BBA,Thursday,Emily Moore,771,Isabella Green
Room 6,1,22,BBA,Thursday,John Turner,778,Isabella Green
Room 6,1,22,BBA,Thursday,Olivia Ward,779,Isabella Green
Room 6,1,19,BBA,Thursday,David Martinez,786,Isabella Green
Room 6,1,19,BBA,Thursday,Jessica Thompson,787,Isabella Green
Room 6,1,20,BBA,Thursday,Matthew Perez,794,Isabella Green
Room 6,1,20,BBA,Thursday,Isabella Green,795,Isabella Green
Room 6,1,21,BBA,Thursday,Daniel Turner,802,Isabella Green
Room 6,1,21,BBA,Thursday,Emily Moore,803,Isabella Green
Room 6,1,22,BBA,Thursday,John Turner,810,Isabella Green
Room 6,1,22,BBA,Thursday,Olivia Ward,811,Isabella Green
Room 6,1,19,BBA,Thursday,David Martinez,818,Isabella Green
Room 6,1,19,BBA,Thursday,Jessica Thompson,819,Isabella Green
Room 6,1,20,BBA,Thursday,Matthew Perez,826,Isabella Green
Room 6,1,20,BBA,Thursday,Isabella Green,827,Isabella Green
Room 6,1,21,BBA,Thursday,Daniel Turner,834,Isabella Green
Room 6,1,21,BBA,Thursday,Emily Moore,835,Isabella Green
Room 7,1,19,BBA,Thursday,David Martinez,845,David Martinez
Room 7,1,19,BBA,Thursday,Jessica Thompson,846,David Martinez
Room 7,1,20,BBA,Thursday,Matthew Perez,853,David Martinez
Room 7,1,20,BBA,Thursday,Isabella Green,854,David Martinez
Room 7,1,21,BBA,Thursday,Daniel Turner,861,David Martinez
Room 7,1,21,BBA,Thursday,Emily Moore,862,David Martinez
Room 7,1,22,BBA,Thursday,John Turner,869,David Martinez
Room 7,1,22,BBA,Thursday,Olivia Ward,870,David Martinez
Room 7,1,19,BBA,Thursday,David Martinez,877,David Martinez
Room 7,1,19,BBA,Thursday,Jessica Thompson,878,David Martinez
Room 7,1,20,BBA,Thursday,Matthew Perez,885,David Martinez
Room 7,1,20,BBA,Thursday,Isabella Green,886,David Martinez
Room 7,1,21,BBA,Thursday,Daniel Turner,893,David Martinez
Room 7,1,21,BBA,Thursday,Emily Moore,894,David Martinez
Room 7,1,22,BBA,Thursday,John Turner,901,David Martinez
Room 7,1,22,BBA,Thursday,Olivia Ward,902,David Martinez
Room 7,1,19,BBA,Thursday,David Martinez,909,David Martinez
Room 7,1,19,BBA,Thursday,Jessica Thompson,910,David Martinez
Room 7,1,20,BBA,Thursday,Matthew Perez,917,David Martinez
Room 7,1,20,BBA,Thursday,Isabella Green,918,David Martinez
Room 7,1,21,BBA,Thursday,Daniel Turner,925,David Martinez
Room 7,1,21,BBA,Thursday,Emily Moore,926,David Martinez
Room 7,1,22,BBA,Thursday,John Turner,933,David Martinez
Room 7,1,22,BBA,Thursday,Olivia Ward,934,David Martinez
Room 7,1,19,BBA,Thursday,David Martinez,941,David Martinez
Room 7,1,19,BBA,Thursday,Jessica Thompson,942,David Martinez
Room 7,1,20,BBA,Thursday,Matthew Perez,949,David Martinez
Room 7,1,20,BBA,Thursday,Isabella Green,950,David Martinez
Room 7,1,21,BBA,Thursday,Daniel Turner,957,David Martinez
Room 7,1,21,BBA,Thursday,Emily Moore,958,David Martinez
Room 8,1,19,BBA,Thursday,David Martinez,968,Matthew Perez
Room 8,1,19,BBA,Thursday,Jessica Thompson,969,Matthew Perez
Room 8,1,20,BBA,Thursday,Matthew Perez,976,Matthew Perez
Room 8,1,20,BBA,Thursday,Isabella Green,977,Matthew Perez
Room 8,1,21,BBA,Thursday,Daniel Turner,984,Matthew Perez
Room 8,1,21,BBA,Thursday,Emily Moore,985,Matthew Perez
Room 8,1,22,BBA,Thursday,John Turner,992,Matthew Perez
Room 8,1,22,BBA,Thursday,Olivia Ward,993,Matthew Perez
Room 8,1,19,BBA,Thursday,David Martinez,1000,Matthew Perez
Room 8,1,19,BBA,Thursday,Jessica Thompson,1001,Matthew Perez
Room 8,1,20,BBA,Thursday,Matthew Perez,1008,Matthew Perez
Room 8,1,20,BBA,Thursday,Isabella Green,1009,Matthew Perez
Room 8,1,21,BBA,Thursday,Daniel Turner,1016,Matthew Perez
Room 8,1,21,BBA,Thursday,Emily Moore,1017,Matthew Perez
Room 8,1,22,BBA,Thursday,John Turner,1024,Matthew Perez
Room 8,1,22,BBA,Thursday,Olivia Ward,1025,Matthew Perez
Room 8,1,19,BBA,Thursday,David Martinez,1032,Matthew Perez
Room 8,1,19,BBA,Thursday,Jessica Thompson,1033,Matthew Perez
Room 8,1,20,BBA,Thursday,Matthew Perez,1040,Matthew Perez
Room 8,1,20,BBA,Thursday,Isabella Green,1041,Matthew Perez
Room 8,1,21,BBA,Thursday,Daniel Turner,1048,Matthew Perez
Room 8,1,21,BBA,Thursday,Emily Moore,1049,Matthew Perez
Room 8,1,22,BBA,Thursday,John Turner,1056,Matthew Perez
Room 8,1,22,BBA,Thursday,Olivia Ward,1057,Matthew Perez
Room 8,1,19,BBA,Thursday,David Martinez,1064,Matthew Perez
Room 8,1,19,BBA,Thursday,Jessica Thompson,1065,Matthew Perez
Room 8,1,20,BBA,Thursday,Matthew Perez,1072,Matthew Perez
Room 8,1,20,BBA,Thursday,Isabella Green,1073,Matthew Perez
Room 8,1,21,BBA,Thursday,Daniel Turner,1080,Matthew Perez
Room 8,1,21,BBA,Thursday,Emily Moore,1081,Matthew Perez
Room 9,1,19,BBA,Thursday,David Martinez,1091,Matthew Perez
Room 9,1,19,BBA,Thursday,Jessica Thompson,1092,Matthew Perez
Room 9,1,20,BBA,Thursday,Matthew Perez,1099,Matthew Perez
Room 9,1,20,BBA,Thursday,Isabella Green,1100,Matthew Perez
Room 9,1,21,BBA,Thursday,Daniel Turner,1107,Matthew Perez
Room 9,1,21,BBA,Thursday,Emily Moore,1108,Matthew Perez
Room 9,1,22,BBA,Thursday,John Turner,1115,Matthew Perez
Room 9,1,22,BBA,Thursday,Olivia Ward,1116,Matthew Perez
Room 9,1,19,BBA,Thursday,David Martinez,1123,Matthew Perez
Room 9,1,19,BBA,Thursday,Jessica Thompson,1124,Matthew Perez
Room 9,1,20,BBA,Thursday,Matthew Perez,1131,Matthew Perez
Room 9,1,20,BBA,Thursday,Isabella Green,1132,Matthew Perez
Room 9,1,21,BBA,Thursday,Daniel Turner,1139,Matthew Perez
Room 9,1,21,BBA,Thursday,Emily Moore,1140,Matthew Perez
Room 9,1,22,BBA,Thursday,John Turner,1147,Matthew Perez
Room 9,1,22,BBA,Thursday,Olivia Ward,1148,Matthew Perez
Room 9,1,19,BBA,Thursday,David Martinez,1155,Matthew Perez
Room 9,1,19,BBA,Thursday,Jessica Thompson,1156,Matthew Perez
Room 9,1,20,BBA,Thursday,Matthew Perez,1163,Matthew Perez
Room 9,1,20,BBA,Thursday,Isabella Green,1164,Matthew Perez
Room 9,1,21,BBA,Thursday,Daniel Turner,1171,Matthew Perez
Room 9,1,21,BBA,Thursday,Emily Moore,1172,Matthew Perez
Room 9,1,22,BBA,Thursday,John Turner,1179,Matthew Perez
Room 9,1,22,BBA,Thursday,Olivia Ward,1180,Matthew Perez
Room 9,1,19,BBA,Thursday,David Martinez,1187,Matthew Perez
Room 9,1,19,BBA,Thursday,Jessica Thompson,1188,Matthew Perez
Room 9,1,20,BBA,Thursday,Matthew Perez,1195,Matthew Perez
Room 9,1,20,BBA,Thursday,Isabella Green,1196,Matthew Perez
Room 9,1,21,BBA,Thursday,Daniel Turner,1203,Matthew Perez
Room 9,1,21,BBA,Thursday,Emily Moore,1204,Matthew Perez
Room 10,1,19,BBA,Thursday,David Martinez,1214,Isabella Green
Room 10,1,19,BBA,Thursday,Jessica Thompson,1215,Isabella Green
Room 10,1,20,BBA,Thursday,Matthew Perez,1222,Isabella Green
Room 10,1,20,BBA,Thursday,Isabella Green,1223,Isabella Green
Room 10,1,21,BBA,Thursday,Daniel Turner,1230,Isabella Green
Room 10,1,21,BBA,Thursday,Emily Moore,1231,Isabella Green
Room 10,1,22,BBA,Thursday,John Turner,1238,Isabella Green
Room 10,1,22,BBA,Thursday,Olivia Ward,1239,Isabella Green
Room 10,1,19,BBA,Thursday,David Martinez,1246,Isabella Green
Room 10,1,19,BBA,Thursday,Jessica Thompson,1247,Isabella Green
Room 10,1,20,BBA,Thursday,Matthew Perez,1254,Isabella Green
Room 10,1,20,BBA,Thursday,Isabella Green,1255,Isabella Green
Room 10,1,21,BBA,Thursday,Daniel Turner,1262,Isabella Green
Room 10,1,21,BBA,Thursday,Emily Moore,1263,Isabella Green
Room 10,1,22,BBA,Thursday,John Turner,1270,Isabella Green
Room 10,1,22,BBA,Thursday,Olivia Ward,1271,Isabella Green
Room 10,1,19,BBA,Thursday,David Martinez,1278,Isabella Green
Room 10,1,19,BBA,Thursday,Jessica Thompson,1279,Isabella Green
Room 10,1,20,BBA,Thursday,Matthew Perez,1286,Isabella Green
Room 10,1,20,BBA,Thursday,Isabella Green,1287,Isabella Green
Room 10,1,21,BBA,Thursday,Daniel Turner,1294,Isabella Green
Room 10,1,21,BBA,Thursday,Emily Moore,1295,Isabella Green
Room 10,1,22,BBA,Thursday,John Turner,1302,Isabella Green
Room 10,1,22,BBA,Thursday,Olivia Ward,1303,Isabella Green
Room 10,1,19,BBA,Thursday,David Martinez,1310,Isabella Green
Room 10,1,19,BBA,Thursday,Jessica Thompson,1311,Isabella Green
Room 10,1,20,BBA,Thursday,Matthew Perez,1318,Isabella Green
Room 10,1,20,BBA,Thursday,Isabella Green,1319,Isabella Green
Room 10,1,21,BBA,Thursday,Daniel Turner,1326,Isabella Green
Room 10,1,21,BBA,Thursday,Emily Moore,1327,Isabella Green
Room 11,1,19,BBA,Thursday,David Martinez,1337,Emily Moore
Room 11,1,19,BBA,Thursday,Jessica Thompson,1338,Emily Moore
Room 11,1,20,BBA,Thursday,Matthew Perez,1345,Emily Moore
Room 11,1,20,BBA,Thursday,Isabella Green,1346,Emily Moore
Room 11,1,21,BBA,Thursday,Daniel Turner,1353,Emily Moore
Room 11,1,21,BBA,Thursday,Emily Moore,1354,Emily Moore
Room 11,1,22,BBA,Thursday,John Turner,1361,Emily Moore
Room 11,1,22,BBA,Thursday,Olivia Ward,1362,Emily Moore
Room 11,1,19,BBA,Thursday,David Martinez,1369,Emily Moore
Room 11,1,19,BBA,Thursday,Jessica Thompson,1370,Emily Moore
Room 11,1,20,BBA,Thursday,Matthew Perez,1377,Emily Moore
Room 11,1,20,BBA,Thursday,Isabella Green,1378,Emily Moore
Room 11,1,21,BBA,Thursday,Daniel Turner,1385,Emily Moore
Room 11,1,21,BBA,Thursday,Emily Moore,1386,Emily Moore
Room 11,1,22,BBA,Thursday,John Turner,1393,Emily Moore
Room 11,1,22,BBA,Thursday,Olivia Ward,1394,Emily Moore
Room 11,1,19,BBA,Thursday,David Martinez,1401,Emily Moore
Room 11,1,19,BBA,Thursday,Jessica Thompson,1402,Emily Moore
Room 11,1,20,BBA,Thursday,Matthew Perez,1409,Emily Moore
Room 11,1,20,BBA,Thursday,Isabella Green,1410,Emily Moore
Room 11,1,21,BBA,Thursday,Daniel Turner,1417,Emily Moore
Room 11,1,21,BBA,Thursday,Emily Moore,1418,Emily Moore
Room 11,1,22,BBA,Thursday,John Turner,1425,Emily Moore
Room 11,1,22,BBA,Thursday,Olivia Ward,1426,Emily Moore
Room 11,1,19,BBA,Thursday,David Martinez,1433,Emily Moore
Room 11,1,19,BBA,Thursday,Jessica Thompson,1434,Emily Moore
Room 11,1,20,BBA,Thursday,Matthew Perez,1441,Emily Moore
Room 11,1,20,BBA,Thursday,Isabella Green,1442,Emily Moore
Room 11,1,21,BBA,Thursday,Daniel Turner,1449,Emily Moore
Room 11,1,21,BBA,Thursday,Emily Moore,1450,Emily Moore
Room 12,1,19,BBA,Thursday,David Martinez,1460,Emily Moore
Room 12,1,19,BBA,Thursday,Jessica Thompson,1461,Emily Moore
Room 12,1,20,BBA,Thursday,Matthew Perez,1468,Emily Moore
Room 12,1,20,BBA,Thursday,Isabella Green,1469,Emily Moore
Room 12,1,21,BBA,Thursday,Daniel Turner,1476,Emily Moore
Room 12,1,21,BBA,Thursday,Emily Moore,1477,Emily Moore
Room 12,1,22,BBA,Thursday,John Turner,1484,Emily Moore
Room 12,1,22,BBA,Thursday,Olivia Ward,1485,Emily Moore
Room 12,1,19,BBA,Thursday,David Martinez,1492,Emily Moore
Room 12,1,19,BBA,Thursday,Jessica Thompson,1493,Emily Moore
Room 12,1,20,BBA,Thursday,Matthew Perez,1500,Emily Moore
Room 12,1,20,BBA,Thursday,Isabella Green,1501,Emily Moore
Room 12,1,21,BBA,Thursday,Daniel Turner,1508,Emily Moore
Room 12,1,21,BBA,Thursday,Emily Moore,1509,Emily Moore
Room 12,1,22,BBA,Thursday,John Turner,1516,Emily Moore
Room 12,1,22,BBA,Thursday,Olivia Ward,1517,Emily Moore
Room 12,1,19,BBA,Thursday,David Martinez,1524,Emily Moore
Room 12,1,19,BBA,Thursday,Jessica Thompson,1525,Emily Moore
Room 12,1,20,BBA,Thursday,Matthew Perez,1532,Emily Moore
Room 12,1,20,BBA,Thursday,Isabella Green,1533,Emily Moore
Room 12,1,21,BBA,Thursday,Daniel Turner,1540,Emily Moore
Room 12,1,21,BBA,Thursday,Emily Moore,1541,Emily Moore
Room 12,1,22,BBA,Thursday,John Turner,1548,Emily Moore
Room 12,1,22,BBA,Thursday,Olivia Ward,1549,Emily Moore
Room 12,1,19,BBA,Thursday,David Martinez,1556,Emily Moore
Room 12,1,19,BBA,Thursday,Jessica Thompson,1557,Emily Moore
Room 12,1,20,BBA,Thursday,Matthew Perez,1564,Emily Moore
Room 12,1,20,BBA,Thursday,Isabella Green,1565,Emily Moore
Room 12,1,21,BBA,Thursday,Daniel Turner,1572,Emily Moore
Room 12,1,21,BBA,Thursday,Emily Moore,1573,Emily Moore
Room 13,1,19,BBA,Thursday,David Martinez,1583,Isabella Green
Room 13,1,19,BBA,Thursday,Jessica Thompson,1584,Isabella Green
Room 13,1,20,BBA,Thursday,Matthew Perez,1591,Isabella Green
