Batch,Dept,Name,ID,Cluster,Room,Seat,Day,Time Slot,Room Capacity
22,EE,Christopher Baker,1635,2,Room 30,884,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1175,2,Room 30,885,Day 1,Time Slot 2,35
21,EE,Mia King,1628,2,Room 30,886,Day 1,Time Slot 2,35
22,EE,Lily Wright,1176,2,Room 30,887,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1620,2,Room 30,888,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1619,2,Room 30,889,Day 1,Time Slot 2,35
19,EE,Michael Brown,1183,2,Room 30,890,Day 1,Time Slot 2,35
19,EE,Emily Davis,1184,2,Room 30,891,Day 1,Time Slot 2,35
19,EE,Emily Davis,1612,2,Room 30,892,Day 1,Time Slot 2,35
19,EE,Michael Brown,1611,2,Room 30,893,Day 1,Time Slot 2,35
20,EE,Daniel Lee,1191,2,Room 30,894,Day 1,Time Slot 2,35
22,EE,Lily Wright,1604,2,Room 30,895,Day 1,Time Slot 2,35
22,EE,Christopher Baker,1603,2,Room 30,896,Day 1,Time Slot 2,35
20,EE,Olivia Hall,1192,2,Room 30,897,Day 1,Time Slot 2,35
21,EE,Mia King,1596,2,Room 30,898,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1103,2,Room 30,899,Day 1,Time Slot 2,35
21,EE,Andrew Hill,1627,2,Room 30,900,Day 1,Time Slot 2,35
21,AI,Alexander Scott,2800,3,Room 1,1,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2499,3,Room 1,2,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2498,3,Room 1,3,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2097,3,Room 1,4,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2098,3,Room 1,5,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2491,3,Room 1,6,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2490,3,Room 1,7,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2483,3,Room 1,8,Day 2,Time Slot 1,30
19,AI,James Wilson,2105,3,Room 1,9,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2106,3,Room 1,10,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2482,3,Room 1,11,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2475,3,Room 1,12,Day 2,Time Slot 1,30
19,AI,James Wilson,2474,3,Room 1,13,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2113,3,Room 1,14,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2114,3,Room 1,15,Day 2,Time Slot 1,30
19,AI,James Wilson,2506,3,Room 1,16,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2467,3,Room 1,17,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2459,3,Room 1,18,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2121,3,Room 1,19,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2122,3,Room 1,20,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2458,3,Room 1,21,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2451,3,Room 1,22,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2450,3,Room 1,23,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2129,3,Room 1,24,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2130,3,Room 1,25,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2443,3,Room 1,26,Day 2,Time Slot 1,30
19,AI,James Wilson,2442,3,Room 1,27,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2432,3,Room 1,28,Day 2,Time Slot 1,30
19,AI,James Wilson,2137,3,Room 1,29,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2138,3,Room 1,30,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2431,3,Room 2,31,Day 2,Time Slot 1,25
22,AI,Matthew Nelson,2466,3,Room 2,32,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2424,3,Room 2,33,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2090,3,Room 2,34,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2507,3,Room 2,35,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2039,3,Room 2,36,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2582,3,Room 2,37,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2581,3,Room 2,38,Day 2,Time Slot 1,25
19,AI,James Wilson,2046,3,Room 2,39,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2047,3,Room 2,40,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2574,3,Room 2,41,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2573,3,Room 2,42,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2566,3,Room 2,43,Day 2,Time Slot 1,25
19,AI,James Wilson,2565,3,Room 2,44,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2054,3,Room 2,45,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2055,3,Room 2,46,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2555,3,Room 2,47,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2554,3,Room 2,48,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2062,3,Room 2,49,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2089,3,Room 2,50,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2063,3,Room 2,51,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2546,3,Room 2,52,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2539,3,Room 2,53,Day 2,Time Slot 1,25
19,AI,James Wilson,2538,3,Room 2,54,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2531,3,Room 2,55,Day 2,Time Slot 1,25
19,AI,James Wilson,2073,3,Room 3,56,Day 2,Time Slot 1,35
19,AI,Sarah Clark,2074,3,Room 3,57,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2530,3,Room 3,58,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2252,3,Room 3,59,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2523,3,Room 3,60,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2522,3,Room 3,61,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2081,3,Room 3,62,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2082,3,Room 3,63,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2515,3,Room 3,64,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2514,3,Room 3,65,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2547,3,Room 3,66,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2038,3,Room 3,67,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2423,3,Room 3,68,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2146,3,Room 3,69,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2204,3,Room 3,70,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2205,3,Room 3,71,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2328,3,Room 3,72,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2327,3,Room 3,73,Day 2,Time Slot 1,35
19,AI,Sarah Clark,2320,3,Room 3,74,Day 2,Time Slot 1,35
19,AI,James Wilson,2319,3,Room 3,75,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2212,3,Room 3,76,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2213,3,Room 3,77,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2309,3,Room 3,78,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2308,3,Room 3,79,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2220,3,Room 3,80,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2221,3,Room 3,81,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2301,3,Room 3,82,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2300,3,Room 3,83,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2335,3,Room 3,84,Day 2,Time Slot 1,35
19,AI,Sarah Clark,2293,3,Room 3,85,Day 2,Time Slot 1,35
19,AI,James Wilson,2228,3,Room 3,86,Day 2,Time Slot 1,35
19,AI,Sarah Clark,2229,3,Room 3,87,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2285,3,Room 3,88,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2284,3,Room 3,89,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2236,3,Room 3,90,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2237,3,Room 4,91,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2277,3,Room 4,92,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2276,3,Room 4,93,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2269,3,Room 4,94,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2268,3,Room 4,95,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2244,3,Room 4,96,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2245,3,Room 4,97,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2261,3,Room 4,98,Day 2,Time Slot 1,30
19,AI,James Wilson,2260,3,Room 4,99,Day 2,Time Slot 1,30
19,AI,James Wilson,2292,3,Room 4,100,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2145,3,Room 4,101,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2336,3,Room 4,102,Day 2,Time Slot 1,30
19,AI,James Wilson,2196,3,Room 4,103,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2416,3,Room 4,104,Day 2,Time Slot 1,30
19,AI,James Wilson,2415,3,Room 4,105,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2408,3,Room 4,106,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2153,3,Room 4,107,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2154,3,Room 4,108,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2407,3,Room 4,109,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2400,3,Room 4,110,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2399,3,Room 4,111,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2161,3,Room 4,112,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2162,3,Room 4,113,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2392,3,Room 4,114,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2391,3,Room 4,115,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2384,3,Room 4,116,Day 2,Time Slot 1,30
19,AI,James Wilson,2169,3,Room 4,117,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2197,3,Room 4,118,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2170,3,Room 4,119,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2376,3,Room 4,120,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2375,3,Room 5,121,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2177,3,Room 5,122,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2178,3,Room 5,123,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2368,3,Room 5,124,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2367,3,Room 5,125,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2360,3,Room 5,126,Day 2,Time Slot 1,25
21,AI,Alexander Scott,2185,3,Room 5,127,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,2186,3,Room 5,128,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2359,3,Room 5,129,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2352,3,Room 5,130,Day 2,Time Slot 1,25
19,AI,James Wilson,2351,3,Room 5,131,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2344,3,Room 5,132,Day 2,Time Slot 1,25
22,AI,Matthew Nelson,2343,3,Room 5,133,Day 2,Time Slot 1,25
19,AI,James Wilson,2383,3,Room 5,134,Day 2,Time Slot 1,25
22,AI,Matthew Nelson,2589,3,Room 5,135,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2253,3,Room 5,136,Day 2,Time Slot 1,25
21,AI,Charlotte Evans,1967,3,Room 5,137,Day 2,Time Slot 1,25
19,AI,James Wilson,2752,3,Room 5,138,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,1932,3,Room 5,139,Day 2,Time Slot 1,25
19,AI,James Wilson,1982,3,Room 5,140,Day 2,Time Slot 1,25
19,AI,Sarah Clark,1983,3,Room 5,141,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2670,3,Room 5,142,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2669,3,Room 5,143,Day 2,Time Slot 1,25
20,AI,William Rodriguez,1931,3,Room 5,144,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2753,3,Room 5,145,Day 2,Time Slot 1,25
19,AI,Sarah Clark,2662,3,Room 6,146,Day 2,Time Slot 1,35
19,AI,James Wilson,2661,3,Room 6,147,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2677,3,Room 6,148,Day 2,Time Slot 1,35
20,AI,William Rodriguez,1990,3,Room 6,149,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2760,3,Room 6,150,Day 2,Time Slot 1,35
19,AI,Sarah Clark,1951,3,Room 6,151,Day 2,Time Slot 1,35
19,AI,Sarah Clark,1924,3,Room 6,152,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2654,3,Room 6,153,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2653,3,Room 6,154,Day 2,Time Slot 1,35
19,AI,James Wilson,1923,3,Room 6,155,Day 2,Time Slot 1,35
21,AI,Alexander Scott,1998,3,Room 6,156,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,1999,3,Room 6,157,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2646,3,Room 6,158,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2645,3,Room 6,159,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,1991,3,Room 6,160,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2768,3,Room 6,161,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2678,3,Room 6,162,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2744,3,Room 6,163,Day 2,Time Slot 1,35
19,AI,Sarah Clark,2721,3,Room 6,164,Day 2,Time Slot 1,35
19,AI,James Wilson,2720,3,Room 6,165,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2713,3,Room 6,166,Day 2,Time Slot 1,35
22,AI,Matthew Nelson,2712,3,Room 6,167,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2728,3,Room 6,168,Day 2,Time Slot 1,35
20,AI,William Rodriguez,1958,3,Room 6,169,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,1959,3,Room 6,170,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2729,3,Room 6,171,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,2705,3,Room 6,172,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2704,3,Room 6,173,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2745,3,Room 6,174,Day 2,Time Slot 1,35
21,AI,Alexander Scott,2736,3,Room 6,175,Day 2,Time Slot 1,35
21,AI,Alexander Scott,1966,3,Room 6,176,Day 2,Time Slot 1,35
22,AI,Grace Robinson,2590,3,Room 6,177,Day 2,Time Slot 1,35
21,AI,Charlotte Evans,1940,3,Room 6,178,Day 2,Time Slot 1,35
20,AI,Sophia Lopez,2697,3,Room 6,179,Day 2,Time Slot 1,35
20,AI,William Rodriguez,2696,3,Room 6,180,Day 2,Time Slot 1,35
21,AI,Alexander Scott,1939,3,Room 7,181,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2689,3,Room 7,182,Day 2,Time Slot 1,30
19,AI,James Wilson,2688,3,Room 7,183,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,1974,3,Room 7,184,Day 2,Time Slot 1,30
22,AI,Grace Robinson,1975,3,Room 7,185,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2737,3,Room 7,186,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2769,3,Room 7,187,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2761,3,Room 7,188,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2785,3,Room 7,189,Day 2,Time Slot 1,30
22,AI,Grace Robinson,2622,3,Room 7,190,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2621,3,Room 7,191,Day 2,Time Slot 1,30
19,AI,James Wilson,2784,3,Room 7,192,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2614,3,Room 7,193,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2613,3,Room 7,194,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2022,3,Room 7,195,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,1908,3,Room 7,196,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2023,3,Room 7,197,Day 2,Time Slot 1,30
21,AI,Alexander Scott,1907,3,Room 7,198,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2606,3,Room 7,199,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2792,3,Room 7,200,Day 2,Time Slot 1,30
20,AI,William Rodriguez,2605,3,Room 7,201,Day 2,Time Slot 1,30
20,AI,Sophia Lopez,2793,3,Room 7,202,Day 2,Time Slot 1,30
21,AI,Alexander Scott,2030,3,Room 7,203,Day 2,Time Slot 1,30
21,AI,Charlotte Evans,2031,3,Room 7,204,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2598,3,Room 7,205,Day 2,Time Slot 1,30
19,AI,James Wilson,2597,3,Room 7,206,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2015,3,Room 7,207,Day 2,Time Slot 1,30
19,AI,James Wilson,2014,3,Room 7,208,Day 2,Time Slot 1,30
19,AI,James Wilson,1950,3,Room 7,209,Day 2,Time Slot 1,30
19,AI,Sarah Clark,2630,3,Room 7,210,Day 2,Time Slot 1,30
22,AI,Matthew Nelson,2006,3,Room 8,211,Day 2,Time Slot 1,25
22,AI,Matthew Nelson,2776,3,Room 8,212,Day 2,Time Slot 1,25
22,AI,Grace Robinson,1916,3,Room 8,213,Day 2,Time Slot 1,25
20,AI,William Rodriguez,2637,3,Room 8,214,Day 2,Time Slot 1,25
22,AI,Matthew Nelson,1915,3,Room 8,215,Day 2,Time Slot 1,25
19,AI,James Wilson,2629,3,Room 8,216,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2007,3,Room 8,217,Day 2,Time Slot 1,25
20,AI,Sophia Lopez,2638,3,Room 8,218,Day 2,Time Slot 1,25
22,AI,Grace Robinson,2777,3,Room 8,219,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2723,0,Room 8,220,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2763,0,Room 8,221,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2738,0,Room 8,222,Day 2,Time Slot 1,25
22,BBA,John Turner,2254,0,Room 8,223,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2295,0,Room 8,224,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2361,0,Room 8,225,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2362,0,Room 8,226,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2263,0,Room 8,227,Day 2,Time Slot 1,25
22,BBA,Olivia Ward,2378,0,Room 8,228,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2303,0,Room 8,229,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2731,0,Room 8,230,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2369,0,Room 8,231,Day 2,Time Slot 1,25
19,BBA,David Martinez,2262,0,Room 8,232,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2787,0,Room 8,233,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2794,0,Room 8,234,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2302,0,Room 8,235,Day 2,Time Slot 1,25
22,BBA,John Turner,2377,0,Room 9,236,Day 2,Time Slot 1,35
19,BBA,David Martinez,2722,0,Room 9,237,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2795,0,Room 9,238,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2255,0,Room 9,239,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2370,0,Room 9,240,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2730,0,Room 9,241,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2287,0,Room 9,242,Day 2,Time Slot 1,35
19,BBA,David Martinez,2353,0,Room 9,243,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2270,0,Room 9,244,Day 2,Time Slot 1,35
19,BBA,David Martinez,2321,0,Room 9,245,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2755,0,Room 9,246,Day 2,Time Slot 1,35
19,BBA,David Martinez,2754,0,Room 9,247,Day 2,Time Slot 1,35
22,BBA,John Turner,2286,0,Room 9,248,Day 2,Time Slot 1,35
22,BBA,John Turner,2778,0,Room 9,249,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2329,0,Room 9,250,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2330,0,Room 9,251,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2779,0,Room 9,252,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2279,0,Room 9,253,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2278,0,Room 9,254,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2337,0,Room 9,255,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2338,0,Room 9,256,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2762,0,Room 9,257,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2747,0,Room 9,258,Day 2,Time Slot 1,35
22,BBA,John Turner,2746,0,Room 9,259,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2770,0,Room 9,260,Day 2,Time Slot 1,35
19,BBA,David Martinez,2786,0,Room 9,261,Day 2,Time Slot 1,35
22,BBA,John Turner,2345,0,Room 9,262,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2346,0,Room 9,263,Day 2,Time Slot 1,35
19,BBA,David Martinez,2294,0,Room 9,264,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2271,0,Room 9,265,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2739,0,Room 9,266,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2311,0,Room 9,267,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2322,0,Room 9,268,Day 2,Time Slot 1,35
19,BBA,Jessica Thompson,2354,0,Room 9,269,Day 2,Time Slot 1,35
21,BBA,Daniel Turner,2310,0,Room 9,270,Day 2,Time Slot 1,35
21,BBA,Emily Moore,2771,0,Room 10,271,Day 2,Time Slot 1,30
22,BBA,John Turner,2591,0,Room 10,272,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2386,0,Room 10,273,Day 2,Time Slot 1,30
22,BBA,John Turner,2623,0,Room 10,274,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,2624,0,Room 10,275,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2525,0,Room 10,276,Day 2,Time Slot 1,30
19,BBA,David Martinez,2631,0,Room 10,277,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2632,0,Room 10,278,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2517,0,Room 10,279,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2516,0,Room 10,280,Day 2,Time Slot 1,30
22,BBA,John Turner,2532,0,Room 10,281,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2509,0,Room 10,282,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2639,0,Room 10,283,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2640,0,Room 10,284,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,2501,0,Room 10,285,Day 2,Time Slot 1,30
22,BBA,John Turner,2500,0,Room 10,286,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2493,0,Room 10,287,Day 2,Time Slot 1,30
21,BBA,Daniel Turner,2647,0,Room 10,288,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2648,0,Room 10,289,Day 2,Time Slot 1,30
19,BBA,David Martinez,2508,0,Room 10,290,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,2533,0,Room 10,291,Day 2,Time Slot 1,30
19,BBA,David Martinez,2540,0,Room 10,292,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2541,0,Room 10,293,Day 2,Time Slot 1,30
22,BBA,Olivia Ward,2592,0,Room 10,294,Day 2,Time Slot 1,30
21,BBA,Emily Moore,2584,0,Room 10,295,Day 2,Time Slot 1,30
21,BBA,Daniel Turner,2583,0,Room 10,296,Day 2,Time Slot 1,30
20,BBA,Isabella Green,2576,0,Room 10,297,Day 2,Time Slot 1,30
20,BBA,Matthew Perez,2575,0,Room 10,298,Day 2,Time Slot 1,30
19,BBA,David Martinez,2599,0,Room 10,299,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2600,0,Room 10,300,Day 2,Time Slot 1,30
19,BBA,Jessica Thompson,2568,0,Room 11,301,Day 2,Time Slot 1,25
19,BBA,David Martinez,2567,0,Room 11,302,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2607,0,Room 11,303,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2608,0,Room 11,304,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2557,0,Room 11,305,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2556,0,Room 11,306,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2549,0,Room 11,307,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2548,0,Room 11,308,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2615,0,Room 11,309,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2616,0,Room 11,310,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2492,0,Room 11,311,Day 2,Time Slot 1,25
19,BBA,David Martinez,2385,0,Room 11,312,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2485,0,Room 11,313,Day 2,Time Slot 1,25
22,BBA,John Turner,2655,0,Room 11,314,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2426,0,Room 11,315,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2425,0,Room 11,316,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2418,0,Room 11,317,Day 2,Time Slot 1,25
19,BBA,David Martinez,2417,0,Room 11,318,Day 2,Time Slot 1,25
20,BBA,Matthew Perez,2698,0,Room 11,319,Day 2,Time Slot 1,25
20,BBA,Isabella Green,2699,0,Room 11,320,Day 2,Time Slot 1,25
22,BBA,Olivia Ward,2410,0,Room 11,321,Day 2,Time Slot 1,25
19,BBA,Jessica Thompson,2691,0,Room 11,322,Day 2,Time Slot 1,25
22,BBA,John Turner,2409,0,Room 11,323,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2707,0,Room 11,324,Day 2,Time Slot 1,25
21,BBA,Emily Moore,2402,0,Room 11,325,Day 2,Time Slot 1,25
21,BBA,Daniel Turner,2401,0,Room 12,326,Day 2,Time Slot 1,35
20,BBA,Isabella Green,2394,0,Room 12,327,Day 2,Time Slot 1,35
20,BBA,Matthew Perez,2393,0,Room 12,328,Day 2,Time Slot 1,35
22,BBA,John Turner,2714,0,Room 12,329,Day 2,Time Slot 1,35
22,BBA,Olivia Ward,2715,0,Room 12,330,Day 2,Time Slot 1,35
